date,close,volume,prev_close,7_day_ma,14_day_ma,21_day_ma,rsi,macd,signal_line,bollinger_upper,bollinger_lower,pct_change,volatility,lag_1,lag_2,lag_3
2020-01-31,0.9677064430988153,0.3121195351411179,102.3121220407006,102.59399253129608,100.40489651265536,99.19296575273339,82.50736878263388,1.3794385037903538,0.8963897972003664,104.81895331572801,93.90689814455749,0.0011430432586760908,2.601916393739507,102.3121220407006,102.9748908364223,103.17301371212406
2020-02-01,0.9343013779904163,0.703929164360819,102.42906922208007,102.70981117911553,100.83690226982218,99.50242689685352,80.60694346681422,1.3619908259093592,0.9895100029421651,105.12723585705,94.09902005549291,-0.001333791198618206,2.3476611180178,102.42906922208007,102.3121220407006,102.9748908364223
2020-02-02,0.9362626342385987,0.630879911455451,102.29245023106901,102.73315335576581,101.20314322617118,99.74109668766626,78.61405812046158,1.3334395884304513,1.0582959200398223,105.40235465686725,94.29157076139767,7.841325997426374e-05,2.121145977984806,102.29245023106901,102.42906922208007,102.3121220407006
2020-02-03,0.5939266126583495,-0.5688987271721084,102.30047131556238,102.34034478773742,101.44621831339654,99.89712620661203,66.95529599382382,1.1841875852325359,1.083474253078365,105.48444796231566,94.53302865040787,-0.013685911133684892,1.8401902330684372,102.30047131556238,102.29245023106901,102.42906922208007
2020-02-04,0.5395907711761484,-0.8633093525179856,100.90039615620351,101.9839392760471,101.64339761855923,100.04061625035844,64.03088329003326,1.0360302064693343,1.073985443756559,105.47363947144656,94.92814409828732,-0.0022023801132323717,1.5595064940966537,100.90039615620351,102.30047131556238,102.29245023106901
2020-02-05,0.3452395743237802,-0.6353071389042612,100.67817513029182,101.54228682526964,101.81533953243957,100.18576949420566,61.810833389844774,0.844738922804126,1.0281361395660724,105.33584416219605,95.41802813452492,-0.007894972751373963,1.1413449731408847,100.67817513029182,100.90039615620351,102.30047131556238
2020-02-06,-0.0038422728882032743,-0.3785279468732706,99.88332368098011,100.9913636272885,101.68820879963873,100.2854467915258,39.95456312646857,0.5713524514899433,0.9367794019508466,105.08211966266941,95.93578307194204,-0.014293317177824783,1.4005477351165116,99.88332368098011,100.67817513029182,100.90039615620351
2020-02-07,0.35099525241422214,-0.6972883231876038,98.45565965483253,100.63104846317809,101.6125204972371,100.48028049616293,44.469015982998975,0.466415147501138,0.842706551060905,104.81763269697356,96.56651938189523,0.014739664774604089,1.4694862366353048,98.45565965483253,99.88332368098011,100.67817513029182
2020-02-08,0.07064523221355626,-0.5423353624792474,99.90686307330726,100.12645504797656,101.41813311354603,100.60008652920698,36.67332908790435,0.28742002456924354,0.7316492457625727,104.66660544310804,96.87626647555896,-0.011476356211962302,1.6562499557637869,99.90686307330726,98.45565965483253,99.88332368098011
2020-02-09,0.08844542146393577,0.6264526840066409,98.76029632465824,99.63111557178281,101.18213446377432,100.67913400804173,32.84159934940929,0.14971353883359484,0.6152621043767771,104.53792252509166,97.13852439829111,0.0007371247379475143,1.7769234212050413,98.76029632465824,99.90686307330726,98.45565965483253
2020-02-10,0.14539681726756634,-0.5445489762036525,98.83309498220618,99.36906083809906,100.85470281291825,100.75383248829738,22.543471336439907,0.058698061162033355,0.5039492957338284,104.4367395581979,97.35454218142519,0.002356680606360406,1.708199924787014,98.83309498220618,98.76029632465824,99.90686307330726
2020-02-11,0.3810986996057085,-0.36524626452684006,99.06601302041732,99.27646142099637,100.63020034852174,100.85441888603827,32.21207864718167,0.06361830252964751,0.41588309709299226,104.21187535917056,97.83479061284427,0.009730543914763023,1.5819485400353122,99.06601302041732,98.83309498220618,98.76029632465824
2020-02-12,0.3820090629883587,0.2612064194798008,100.02997921057298,99.2979440931816,100.42011545922561,100.97620771935358,32.979911043689086,0.06704520305862616,0.34611551828611903,104.21353793221812,97.81294928701996,3.722059859501137e-05,1.4350993658473592,100.02997921057298,99.06601302041732,98.83309498220618
2020-02-13,0.5216718721688375,-0.24792473713337024,100.03370238627664,99.60497713924708,100.29817038326779,100.99379824617485,40.01474882299863,0.11453095058466545,0.2997986047458283,104.20065113962991,97.78967524664424,0.005709961516856321,1.3306995596344744,100.03370238627664,100.02997921057298,99.06601302041732
2020-02-14,0.33315205363795786,-1.0581073602656337,100.60489097729095,99.59455220259532,100.11280033288669,100.93986439902316,35.900077461743834,0.08892521802633269,0.2576239274019292,104.15015299618418,97.67539027213118,-0.007663667770586913,1.183659779158965,100.60489097729095,100.03370238627664,100.02997921057298
2020-02-15,0.10667785898163225,-0.774764803541782,99.83388851674488,99.6156043612449,99.87102970461072,100.81729019611232,33.06322998608417,-0.0060367067849114164,0.20489180056456108,104.05307460342769,97.44952720050716,-0.009277682110761076,1.0413304993976003,99.83388851674488,100.60489097729095,100.03370238627664
2020-02-16,-0.09751348907027559,0.8101826231322634,98.90766143520536,99.50695736994814,99.56903647086547,100.62374209916558,30.461644624818746,-0.1469855770814945,0.13451632503534997,103.68426434509526,97.26058844991225,-0.008443182054441722,0.8837109661552819,98.90766143520536,99.83388851674488,100.60489097729095
2020-02-17,0.2962168647916145,0.44272274488101826,98.07256604312883,99.5950743864635,99.48206761228128,100.43482667076667,44.48051685512826,-0.12728627913888602,0.08215580420050277,103.26161906304034,97.33421557435724,0.016419128792734217,0.7984035330543604,98.07256604312883,98.90766143520536,99.83388851674488
2020-02-18,0.16481466420596363,0.006640841173215274,99.68283213602489,99.46870985978285,99.37258564038962,100.24303685227544,43.24475818275112,-0.15327168395735669,0.035070306568930884,102.82676008631879,97.38612821981741,-0.005391145101928174,0.7233294676953451,99.68283213602489,98.07256604312883,98.90766143520536
2020-02-19,0.07484048830604507,-0.6109573879358052,99.14542752380842,99.28924579772593,99.29359494545375,100.0431589053924,44.93556546118889,-0.20123795063341277,-0.012191344871537845,102.50191317478058,97.35750832247336,-0.003711452773168422,0.7236471041259079,99.14542752380842,99.68283213602489,98.07256604312883
2020-02-20,0.43360621840122376,-0.2036524626452684,98.77745395187821,99.237793203758,99.42138517150254,99.94471132343118,58.16356999445464,-0.1194779598628628,-0.033648667869802834,102.11652853005232,97.52445832694518,0.01485428920198828,0.7222577103641391,98.77745395187821,99.14542752380842,99.68283213602489
2020-02-21,0.4684681501724757,0.1306032097399004,100.2447228195155,99.31685199540324,99.45570209899927,99.84748422039222,52.489574796126576,-0.04268573198184811,-0.03545608069221189,101.72892520681519,97.72154663290154,0.0014222917150727987,0.7576454547573529,100.2447228195155,98.77745395187821,99.14542752380842
2020-02-22,0.0038422728882032743,-0.006640841173215274,100.38730005826147,99.25677002893443,99.43618719508967,99.66627647938529,48.68682796838393,-0.1336183282161727,-0.05508853019700406,101.20437543180336,97.86475804334952,-0.0189288125812217,0.780120273620094,100.38730005826147,100.2447228195155,98.77745395187821
2020-02-23,0.045267977692963174,-0.13724405091311567,98.48708766992378,99.34019048312082,99.42357392653447,99.49275447495057,49.159054982006374,-0.18982398970138092,-0.08203562209787943,101.00504060283657,97.83970417893931,0.0017202412673362755,0.7919590868057171,98.48708766992378,100.38730005826147,100.2447228195155
2020-02-24,0.03291057337678416,0.18594355285002767,98.65650922243336,99.18635307748346,99.39071373197349,99.38349610068201,47.77043378503466,-0.23572812324547954,-0.11277412232739946,100.82473299493613,97.81279130346694,-0.000512271580134116,0.8170819720674922,98.65650922243336,98.48708766992378,100.38730005826147
2020-02-25,-0.33536275761233764,-0.06862202545655784,98.60597029656347,98.89412307979731,99.18141646979008,99.2130981201922,36.50820771630538,-0.3891554777049464,-0.16805039340290884,100.95606141291225,97.4031122713933,-0.015274458047806028,0.9963536803631091,98.60597029656347,98.65650922243336,98.48708766992378
2020-02-26,-0.7122895076753298,0.6574432761483121,97.0998175400054,98.4342402724764,98.86174303510117,99.00714338779464,31.949366714388404,-0.6278993844513678,-0.26002019161260065,101.42594874308394,96.64348640580154,-0.015875861339681774,1.3552025383541626,97.0998175400054,98.60597029656347,98.65650922243336
2020-02-27,-0.9065741910993983,0.801328168234643,95.55827430063188,97.65123628052561,98.4445147421418,98.8313355411769,26.857868091151786,-0.8711791585569983,-0.38225198500148017,101.79745194932438,95.75766637981637,-0.008315129491268558,1.6453613736422161,95.55827430063188,97.0998175400054,98.60597029656347
2020-02-28,-0.9565543074986284,0.31654676258992803,94.76369487585997,96.81866309480672,98.06775754510498,98.57668909760176,28.120350403605542,-1.0681609834529553,-0.5194337846917753,102.12840501763795,95.0066124548599,-0.002157019287804318,1.888653734645219,94.76369487585997,95.55827430063188,97.0998175400054
2020-02-29,-0.7088754408451569,-1.018262313226342,94.55928775822913,96.40225586259295,97.8295129457637,98.4248767509241,36.26310908239602,-1.1295136270399126,-0.6414497531614027,102.20472546433068,94.60420621438932,0.01071231933121397,1.982591646133599,94.55928775822913,94.76369487585997,95.55827430063188
2020-03-01,-0.8358408729381233,0.06640841173215274,95.57223704442744,95.88746565785894,97.61382807048987,98.2448711703093,37.23170375131378,-1.2061323780996105,-0.7543862781490442,102.27137451750019,94.1362536381076,-0.005433159996983905,2.114010013989143,95.57223704442744,94.55928775822913,94.76369487585997
2020-03-02,-0.9238307641693106,0.2545655783065855,95.0529777892954,95.32848697017461,97.25742002382903,98.03663814470718,26.406073848342174,-1.2811228613236665,-0.8597335947839688,102.195831120008,93.6781110628198,-0.0037858709415719005,2.158505278787957,95.0529777892954,95.57223704442744,94.55928775822913
2020-03-03,-0.712273845709975,-0.3320420586607637,94.69311948277303,95.10827565795213,97.00119936887474,97.8237028658441,33.54842200309321,-1.2562560893419459,-0.9390380936955642,101.97848844066647,93.4479173389785,0.00913708278279457,2.1298628587868476,94.69311948277303,95.0529777892954,95.57223704442744
2020-03-04,-0.5190917762925523,0.0509131156613171,95.55833835444818,95.2211519497082,96.82769611109232,97.6482126733035,39.27484398090013,-1.1594317408243597,-0.9831168231213234,101.57882172423295,93.42193579197534,0.008267933516650006,2.0721915900726358,95.55833835444818,94.69311948277303,95.0529777892954
2020-03-05,-0.3786631695370377,0.0752628666297731,96.34840834292432,95.52958537728843,96.59041082890703,97.47287162052402,34.07650620125156,-1.0245445683640924,-0.9914023721698773,101.28780491016737,93.4218366412586,0.0059608719632722185,1.8264385951601938,96.34840834292432,95.55833835444818,94.69311948277303
2020-03-06,-0.3610490024242394,0.6884338682899834,96.92272886892155,95.87751094596233,96.34808702038451,97.33767534539076,33.62766971283462,-0.9014414029489188,-0.9734101783256855,101.12563359131603,93.39271849048403,0.0007432505343745177,1.4752172599341682,96.92272886892155,96.34840834292432,95.55833835444818
2020-03-07,-0.35764055261649236,0.6353071389042612,96.99476673894641,96.08272086967544,96.24248836613421,97.24724892040095,41.277263598924286,-0.7936082129141369,-0.9374497852433759,101.05455459100999,93.35741153751913,0.00014371673793855955,1.3586315740782775,96.99476673894641,96.92272886892155,96.34840834292432
2020-03-08,-0.48397232237620696,-0.6087437742114001,97.00870651041924,96.2883010123031,96.08788333508103,97.17198571776096,37.73190574808951,-0.7412952104219102,-0.8982188702790828,100.72341341030766,93.36947338338787,-0.005325993318700872,1.1733114709607466,97.00870651041924,96.99476673894641,96.92272886892155
2020-03-09,-0.18623949872266848,-1.040398450470393,96.49203878768894,96.71924068369253,96.02386382693355,97.07802691045019,45.51354792871785,-0.59472628853662,-0.8375203539305902,100.53323792218036,93.41607583738421,0.012619262792128882,1.042508688349914,96.49203878768894,97.00870651041924,96.99476673894641
2020-03-10,0.06745317230005071,-0.6685113447703376,97.70969718249907,97.1747982813157,96.14153696963392,97.05906567302172,58.65238776632348,-0.39034850898872264,-0.7480859849422168,100.52852924577643,93.41776327238138,0.010618642624317998,1.2463475547174303,97.70969718249907,96.49203878768894,97.00870651041924
2020-03-11,0.2120066713765137,-0.9496402877697842,98.74724153781035,97.60194450653714,96.41154822812268,97.08577890957392,72.0553640008979,-0.17861456568894596,-0.6341917010915626,100.32733163921029,93.5283317889434,0.005986905279147692,1.4949459937831047,98.74724153781035,97.70969718249907,96.49203878768894
2020-03-12,0.292908249379554,0.6530160486995019,99.33843191947435,97.99431190585442,96.76194864157144,97.05837785455617,80.25913817944864,0.015703432946111207,-0.5042126742840278,100.14982267960485,93.63404080913696,0.0033307224432179705,1.6462505133149317,99.33843191947435,98.74724153781035,97.70969718249907
2020-03-13,0.6394668767845406,-0.21693414499169894,99.66930066414263,98.57886598669086,97.2281884663266,97.09168000915331,85.02204044168089,0.28083245240851795,-0.3472036489455187,100.72479663137824,93.31902262085131,0.014220473417736246,1.8818935228398204,99.66930066414263,99.33843191947435,98.74724153781035
2020-03-14,0.6599600027236951,-0.5910348644161594,101.08664530480144,99.17340183529322,97.62806135248432,97.21945952252054,83.36328892403165,0.4920401180093421,-0.17935489555454656,101.2348543225543,93.06035975249549,0.0008291119522425561,2.086597065683788,101.08664530480144,99.66930066414263,99.33843191947435
2020-03-15,0.20103449366459544,-0.9031543995572773,101.17045745063575,99.57361890134726,97.93095995682518,97.2497951905031,71.75229809472543,0.502184761748012,-0.043046964094034856,101.33196927864628,93.03200359175389,-0.01855185048940089,1.9895668980585115,101.17045745063575,101.08664530480144,99.66930066414263
2020-03-16,0.31867882133034076,0.006640841173215274,99.29355825006726,99.86861878151855,98.29392973260555,97.30544881179523,75.74590040952117,0.5427913275679686,0.07412069423836581,101.62395611143964,93.00750463932982,0.0048456123650952865,1.8087434622517646,99.29355825006726,101.17045745063575,101.08664530480144
2020-03-17,0.15502541396605884,-0.6463752075262866,99.7746963436981,99.91978309814523,98.54729068973047,97.40095234580437,68.33520134081155,0.5150281132778929,0.16230217804627123,101.7887138071535,93.19745868897249,-0.006708159623913024,1.6362836278263568,99.7746963436981,99.29355825006726,101.17045745063575
2020-03-18,-0.005668499015817636,-0.8942999446596569,99.10539175419711,99.79260579712106,98.69727515182909,97.53856741778881,61.00523298560357,0.4349807549991169,0.21683789343684037,101.79231180720993,93.56231028256056,-0.006631333878604706,1.5106370511863136,99.10539175419711,99.7746963436981,99.29355825006726
2020-03-19,-0.2895795075269711,0.026563364692861097,98.44819081230511,99.45228576581258,98.72329883583349,97.65872768298516,51.79885963338186,0.2746827583276854,0.2284068664150094,101.66600009037153,93.96139926807435,-0.011794329156699535,1.4805540975447369,98.44819081230511,99.10539175419711,99.7746963436981
2020-03-20,-0.16242709478304834,-0.5312672938572219,97.28706044498323,98.98377706623185,98.78132152646137,97.81338466629502,53.840845971853405,0.18744626499186268,0.22021474613038006,101.63083497508634,94.22004911969043,0.0053452531135651515,1.4223766264284943,97.28706044498323,98.44819081230511,99.10539175419711
2020-03-21,0.011859798308065644,-0.6508024349750968,97.80708440773638,98.60512278681982,98.88926231105653,97.95374849726282,56.70226953765007,0.17382343225428087,0.21093648335516024,101.55432514947834,94.64324891584407,0.007287744965832621,1.3319762784109637,97.80708440773638,97.28706044498323,98.44819081230511
2020-03-22,-0.16551234110336496,-0.5268400664084117,98.51987749475163,98.39096681735063,98.98229285934895,98.08429557700033,55.67144829305184,0.1033018322571877,0.18940955313556573,101.32259848821303,95.18511027521038,-0.007363093107859653,1.189531977991809,98.51987749475163,97.80708440773638,97.28706044498323
2020-03-23,-0.3974850491428353,-0.993912562257886,97.79446646378284,97.97254615883617,98.92058247017737,98.18680187468242,46.14770151519846,-0.028808309507567742,0.14576598060693904,101.1970306915849,95.43941940980335,-0.009701108498171407,1.2796278323120347,97.79446646378284,98.51987749475163,97.80708440773638
2020-03-24,-0.5296652891156248,0.920863309352518,96.8457517340969,97.57251378262474,98.74614844038499,98.22236505402854,38.605911525566626,-0.17510882495462,0.08159101949462724,101.2011559020869,95.43096987708063,-0.005581934196391969,1.458956309318105,96.8457517340969,97.79446646378284,98.51987749475163
2020-03-25,-0.8203724384990541,-0.7836192584394023,96.30516512071705,97.09652082499666,98.44456331105887,98.16369037621828,31.341105467753096,-0.38257921463767275,-0.011243027331832758,101.39374244160798,95.05773446155824,-0.01234539196644524,1.7370018416929003,96.30516512071705,96.8457517340969,97.79446646378284
2020-03-26,-0.8432842530559984,0.8278915329275042,95.11624010890857,96.7730173451384,98.11265155547548,98.07320500560179,29.025144766575224,-0.5482423284451414,-0.1186428875544945,101.56753428264089,94.68671955522827,-0.0009851527228779133,1.9193599319891617,95.11624010890857,96.30516512071705,96.8457517340969
2020-03-27,-0.9476470794042504,-0.1527393469839513,95.02253608597537,96.31425046706782,97.64901376664984,97.9589645066635,17.82356390308793,-0.7058358956126654,-0.23608148916612867,101.76642657634798,94.24652823660347,-0.004491774712756635,1.92964740072145,95.02253608597537,95.11624010890857,96.30516512071705
2020-03-28,-1.1506214750596142,0.29883785279468733,94.59571626124239,95.6350676711082,97.12009522896402,97.80453076440708,15.821947412940418,-0.887483191505666,-0.3663618296340362,102.03698287874379,93.70332784774222,-0.008775432662463722,1.9048479387381692,94.59571626124239,95.02253608597537,95.11624010890857
2020-03-29,-0.8353462447137151,0.533480907581627,93.76559792303433,95.24371541975997,96.8173411185553,97.73610037948595,29.31457081598286,-0.9168273388784627,-0.4764549314829215,102.09072837034768,93.38411270832293,0.013751341748699186,1.869331984316081,93.76559792303433,94.59571626124239,95.02253608597537
2020-03-30,-1.150315721226746,-1.0116214720531267,95.0550007043451,94.80387208424638,96.38820912154128,97.54834567486705,22.820794370516566,-1.0321281824671047,-0.5875895816797582,102.1568642166861,92.81993754675364,-0.013551652299175987,1.82732724266697,95.0550007043451,93.76559792303433,94.59571626124239
2020-03-31,-1.4609717280066372,0.42280022136137246,93.76684838550189,94.2597538041912,95.91613379340797,97.25068356165373,21.64346397455175,-1.2120527795092784,-0.7124822212456623,102.22839029138666,92.06420199613873,-0.01354968463851669,1.9225831453563365,93.76684838550189,95.0550007043451,93.76559792303433
2020-04-01,-1.1769699268873737,0.8101826231322634,92.49633716033073,94.05141076697898,95.5739657959878,96.9801791296989,30.29925671963784,-1.2465513715377057,-0.819296051304071,102.00993967423739,91.681506431716,0.012557272252618823,1.8626225418373163,92.49633716033073,93.76684838550189,95.0550007043451
2020-04-02,-1.3285195306369866,-0.8190370780298838,93.65783884842301,93.767910757064,95.2704640511012,96.66440462267165,31.71120247797954,-1.308817430265691,-0.9172003270963951,101.46854328513774,91.4180418919926,-0.006617735786701884,1.9076440519317104,93.65783884842301,92.49633716033073,93.76684838550189
2020-04-03,-1.4625979745028792,-0.7636967349197565,93.03803601657064,93.46704931806484,94.89064989256633,96.2550256171215,27.168344393336582,-1.3864290873089118,-1.0110460791388984,100.80990229583826,91.20860575505334,-0.005893824201370745,1.8930446647139099,93.03803601657064,93.65783884842301,92.49633716033073
2020-04-04,-1.1539213429483215,0.8367459878251245,92.48968618824817,93.46512136141702,94.5500945162626,95.90177060644835,30.45099020164126,-1.330730626530027,-1.0749829886171243,100.37165162023807,91.09271082829675,0.01364926285599033,1.5953861754026006,92.48968618824817,93.03803601657064,93.65783884842301
2020-04-05,-0.630689405531966,0.3298284449363586,93.75210222649963,93.58469266758097,94.41420404367047,95.73979163489719,43.01021311577344,-1.1012231262219672,-1.0802310161380928,99.77254390358208,91.30354889533221,0.02282506280044072,1.3616894237901134,93.75210222649963,92.48968618824817,93.03803601657064
2020-04-06,-0.516200865880395,0.16380741560597675,95.89199984749283,93.95517596936011,94.37952402680324,95.57719807081422,48.15088089904918,-0.8715081937360338,-1.038486451657681,99.31420238948408,91.48737438380607,0.004882906303003587,1.2997732335130134,95.89199984749283,93.75210222649963,92.48968618824817
2020-04-07,-0.439243545447028,0.6707249584947427,96.36023149795577,94.55212339521518,94.40593859970319,95.46146366067703,51.43306332371188,-0.656493113329546,-0.9620877839920541,99.00921015869696,91.61504444749431,0.003266260764090978,1.344891828568399,96.36023149795577,95.89199984749283,93.75210222649963
2020-04-08,-0.6738473265557341,-0.4006640841173215,96.67496914131627,94.84607412133208,94.44874244415553,95.33133523776924,52.3642708897972,-0.5570919347455145,-0.8810886141427462,98.81901247829893,91.64808547651816,-0.009924753207549597,1.378357410446672,96.67496914131627,96.36023149795577,95.89199984749283
2020-04-09,-0.8526983434617982,0.0752628666297731,95.71549393124123,95.12407392372567,94.44599234039484,95.22166734197603,49.855375965530726,-0.5312149219023183,-0.8111138756946606,98.46736776333667,91.71742521403935,-0.0076420156013705665,1.3771624021191158,95.71549393124123,96.67496914131627,96.36023149795577
